Shot ID,Shots Since Up To Air,Shots Since Li GUN Coat,Shots Since Li POT Coat,Graph (20913)
7871,"639","5000","66","1"
7872,"639","5000","66","1"
7873,"639","5000","66","1"
7874,"639","5000","66","1"
7875,"639","5000","66","1"
7876,"639","5000","66","1"
7877,"639","5000","66","1"
7878,"639","5000","66","1"
7879,"639","5000","66","1"
7880,"639","5000","66","1"
7881,"640","5000","67","1"
7882,"640","5000","67","1"
7883,"640","5000","67","1"
7884,"640","5000","67","1"
7885,"640","5000","67","1"
7886,"640","5000","67","1"
7887,"640","5000","67","1"
7888,"640","5000","67","1"
7889,"640","5000","67","1"
7890,"640","5000","67","1"
7891,"641","5000","68","1"
7892,"642","5000","69","1"
7893,"643","5000","70","1"
7894,"644","5000","71","1"
7895,"645","5000","72","1"
7896,"646","5000","73","1"
7897,"647","5000","74","1"
7898,"648","5000","75","1"
7899,"649","5000","76","1"
7900,"650","5000","77","1"
7901,"651","5000","78","1"
7902,"652","5000","79","1"
7903,"653","5000","80","1"
7904,"654","5000","81","1"
7905,"655","5000","82","1"
7906,"656","5000","83","1"
7907,"657","5000","84","1"
7908,"658","5000","85","1"
7909,"659","5000","86","1"
7910,"659","5000","86","1"
7911,"660","5000","87","1"
7912,"661","5000","88","1"
7913,"661","5000","88","1"
7914,"661","5000","88","1"
7915,"661","5000","88","1"
7916,"661","5000","88","1"
7917,"661","5000","88","1"
7918,"662","5000","89","1"
7919,"663","5000","90","1"
7920,"664","5000","91","1"
7921,"665","5000","92","1"
7922,"666","5000","93","1"
7923,"667","5000","94","1"
7924,"668","5000","95","1"
7925,"668","5000","95","1"
7926,"669","5000","96","1"
7927,"670","5000","97","1"
7928,"670","5000","97","1"
7929,"671","5000","98","1"
7930,"672","5000","99","1"
7931,"673","5000","100","1"
7932,"674","5000","101","1"
7933,"675","5000","102","1"
7934,"676","5000","103","1"
7935,"677","5000","104","1"
7936,"678","5000","105","1"
7937,"679","5000","106","1"
7938,"680","5000","107","1"
7939,"681","5000","108","1"
7940,"681","5000","108","1"
7941,"681","5000","108","1"
7942,"681","5000","108","1"
7943,"681","5000","108","1"
7944,"682","5000","109","1"
7945,"683","5000","110","1"
7946,"684","5000","111","1"
7947,"685","5000","112","1"
7948,"685","5000","112","1"
7949,"685","5000","112","1"
7950,"686","5000","113","1"
7951,"687","5000","114","1"
7952,"688","5000","115","1"
7953,"689","5000","116","1"
7954,"690","5000","117","1"
7955,"691","5000","118","1"
7956,"692","5000","119","1"
7957,"693","5000","120","1"
7958,"694","5000","121","1"
7959,"694","5000","121","1"
7960,"694","5000","121","1"
7961,"695","5000","122","1"
7962,"695","5000","122","1"
7963,"695","5000","122","1"
7964,"695","5000","122","1"
7965,"695","5000","122","1"
7966,"695","5000","122","1"
7967,"695","5000","122","1"
7968,"695","5000","122","1"
7969,"695","5000","122","1"
7970,"695","5000","122","1"
7971,"695","5000","122","1"
7972,"695","5000","122","1"
7973,"695","5000","122","1"
7974,"696","5000","123","1"
7975,"697","5000","124","1"
7976,"698","5000","125","1"
7977,"699","5000","126","1"
7978,"700","5000","127","1"
7979,"701","5000","128","1"
7980,"702","5000","129","1"
7981,"703","5000","130","1"
7982,"704","5000","131","1"
7983,"705","5000","132","1"
7984,"706","5000","133","1"
7985,"707","5000","134","1"
7986,"708","5000","135","1"
7987,"709","5000","136","1"
7988,"710","5000","137","1"
7989,"711","5000","138","1"
7990,"712","5000","139","1"
7991,"713","5000","140","1"
7992,"714","5000","141","1"
7993,"715","5000","142","1"
7994,"715","5000","142","1"
7995,"715","5000","142","1"
7996,"716","5000","143","1"
7997,"717","5000","144","1"
7998,"718","5000","145","1"
7999,"718","5000","145","1"
8000,"718","5000","145","1"
8001,"718","5000","145","1"
8002,"718","5000","145","1"
8003,"718","5000","145","1"
8004,"718","5000","145","1"
8005,"719","5000","146","1"
8006,"720","5000","147","1"
8007,"721","5000","148","1"
8008,"722","5000","149","1"
8009,"722","5000","149","1"
8010,"722","5000","149","1"
8011,"722","5000","149","1"
8012,"722","5000","149","1"
8013,"722","5000","149","1"
8014,"722","5000","149","1"
8015,"722","5000","149","1"
8016,"722","5000","149","1"
8017,"722","5000","149","1"
8018,"722","5000","149","1"
8019,"722","5000","149","1"
8020,"722","5000","149","1"
8021,"722","5000","149","1"
8022,"723","5000","150","1"
8023,"723","5000","150","1"
8024,"723","5000","150","1"
8025,"723","5000","150","1"
8026,"724","5000","151","1"
8027,"725","5000","152","1"
8028,"725","5000","152","1"
8029,"725","5000","152","1"
8030,"725","5000","152","1"
8031,"725","5000","152","1"
8032,"725","5000","152","1"
8033,"725","5000","152","1"
8034,"725","5000","152","1"
8035,"725","5000","152","1"
8036,"725","5000","152","1"
8037,"725","5000","152","1"
8038,"725","5000","152","1"
8039,"725","5000","152","1"
8040,"725","5000","152","1"
8041,"725","5000","152","1"
8042,"725","5000","152","1"
8043,"725","5000","152","1"
8044,"725","5000","152","1"
8045,"725","5000","152","1"
8046,"725","5000","152","1"
8047,"725","5000","152","1"
8048,"725","5000","152","1"
8049,"725","5000","152","1"
8050,"725","5000","152","1"
8051,"725","5000","152","1"
8052,"725","5000","152","1"
8053,"726","5000","153","1"
8054,"727","5000","154","1"
8055,"728","5000","155","1"
8056,"729","5000","156","1"
8057,"730","5000","157","1"
8058,"731","5000","158","1"
8059,"732","5000","159","1"
8060,"733","5000","160","1"
8061,"734","5000","161","1"
8062,"735","5000","162","1"
8063,"735","5000","162","1"
8064,"735","5000","162","1"
8065,"735","5000","162","1"
8066,"735","5000","162","1"
8067,"735","5000","162","1"
8068,"736","5000","163","1"
8069,"736","5000","163","1"
8070,"737","5000","164","1"
8071,"738","5000","165","1"
8072,"738","5000","165","1"
8073,"739","5000","166","1"
8074,"740","5000","167","1"
8075,"740","5000","167","1"
8076,"740","5000","167","1"
8077,"740","5000","167","1"
8078,"740","5000","167","1"
8079,"741","5000","168","1"
8080,"742","5000","169","1"
8081,"743","5000","170","1"
8082,"744","5000","171","1"
8083,"745","5000","172","1"
8084,"746","5000","173","1"
8085,"747","5000","174","1"
8086,"748","5000","175","1"
8087,"749","5000","176","1"
8088,"750","5000","177","1"
8089,"750","5000","177","1"
8090,"750","5000","177","1"
8091,"751","5000","178","1"
8092,"752","5000","179","1"
8093,"753","5000","180","1"
8094,"754","5000","181","1"
8095,"755","5000","182","1"
8096,"756","5000","183","1"
8097,"756","5000","183","1"
8098,"756","5000","183","1"
8099,"757","5000","184","1"
8100,"758","5000","185","1"
8101,"759","5000","186","1"
8102,"760","5000","187","1"
8103,"760","5000","187","1"
8104,"760","5000","187","1"
8105,"760","5000","187","1"
8106,"760","5000","187","1"
8107,"760","5000","187","1"
8108,"760","5000","187","1"
8109,"761","5000","188","1"
8110,"762","5000","189","1"
8111,"763","5000","190","1"
8112,"764","5000","191","1"
8113,"764","5000","191","1"
8114,"765","5000","192","1"
8115,"766","5000","193","1"
8116,"767","5000","194","1"
8117,"768","5000","195","1"
8118,"768","5000","195","1"
8119,"768","5000","195","1"
8120,"768","5000","195","1"
8121,"768","5000","195","1"
8122,"768","5000","195","1"
8123,"768","5000","195","1"
8124,"768","5000","195","1"
8125,"768","5000","195","1"
8126,"768","5000","195","1"
8127,"768","5000","195","1"
8128,"768","5000","195","1"
8129,"768","5000","195","1"
8130,"768","5000","195","1"
8131,"768","5000","195","1"
8132,"769","5000","196","1"
8133,"770","5000","197","1"
8134,"771","5000","198","1"
8135,"772","5000","199","1"
8136,"773","5000","200","1"
8137,"774","5000","201","1"
8138,"775","5000","202","1"
8139,"776","5000","0","1"
8140,"777","5000","1","1"
8141,"778","5000","2","1"
8142,"779","5000","3","1"
8143,"780","5000","4","1"
8144,"781","5000","5","1"
8145,"782","5000","6","1"
8146,"782","5000","6","1"
8147,"782","5000","6","1"
8148,"782","5000","6","1"
8149,"783","5000","7","1"
8150,"784","5000","8","1"
8151,"785","5000","9","1"
8152,"786","5000","10","1"
8153,"787","5000","11","1"
8154,"788","5000","12","1"
8155,"789","5000","13","1"
8156,"790","5000","14","1"
8157,"791","5000","15","1"
8158,"792","5000","16","1"
8159,"793","5000","17","1"
8160,"794","5000","18","1"
8161,"795","5000","19","1"
8162,"796","5000","20","1"
8163,"796","5000","20","1"
8164,"796","5000","20","1"
8165,"797","5000","21","1"
8166,"798","5000","22","1"
8167,"799","5000","23","1"
8168,"800","5000","24","1"
8169,"801","5000","25","1"
8170,"802","5000","26","1"
8171,"803","5000","27","1"
8172,"804","5000","28","1"
8173,"805","5000","29","1"
8174,"806","5000","30","1"
8175,"807","5000","31","1"
8176,"808","5000","32","1"
8177,"809","5000","33","1"
8178,"810","5000","34","1"
8179,"811","5000","35","1"
8180,"812","5000","36","1"
8181,"813","5000","37","1"
8182,"814","5000","38","1"
8183,"815","5000","39","1"
8184,"816","5000","40","1"
8185,"816","5000","40","1"
8186,"816","5000","40","1"
8187,"816","5000","40","1"
8188,"817","5000","41","1"
8189,"817","5000","41","1"
8190,"818","5000","42","1"
8191,"818","5000","42","1"
8192,"818","5000","42","1"
8193,"818","5000","42","1"
8194,"818","5000","42","1"
8195,"818","5000","42","1"
8196,"818","5000","42","1"
8197,"818","5000","42","1"
8198,"818","5000","42","1"
8199,"818","5000","42","1"
8200,"818","5000","42","1"
8201,"818","5000","42","1"
8202,"818","5000","42","1"
8203,"818","5000","42","1"
8204,"819","5000","43","1"
8205,"820","5000","44","1"
8206,"821","5000","45","1"
8207,"822","5000","46","1"
8208,"823","5000","47","1"
8209,"823","5000","47","1"
8210,"823","5000","47","1"
8211,"823","5000","47","1"
8212,"823","5000","47","1"
8213,"823","5000","47","1"
8214,"823","5000","47","1"
8215,"823","5000","47","1"
8216,"823","5000","47","1"
8217,"823","5000","47","1"
8218,"823","5000","47","1"
8219,"823","5000","47","1"
8220,"823","5000","47","1"
8221,"823","5000","47","1"
8222,"823","5000","47","1"
8223,"823","5000","47","1"
8224,"823","5000","47","1"
8225,"824","5000","48","1"
8226,"824","5000","48","1"
8227,"824","5000","48","1"
8228,"825","5000","49","1"
8229,"825","5000","49","1"
8230,"825","5000","49","1"
8231,"826","5000","50","1"
8232,"826","5000","50","1"
8233,"827","5000","51","1"
8234,"828","5000","52","1"
8235,"828","5000","52","1"
8236,"828","5000","52","1"
8237,"828","5000","52","1"
8238,"828","5000","52","1"
8239,"828","5000","52","1"
8240,"828","5000","52","1"
8241,"828","5000","52","1"
8242,"828","5000","52","1"
8243,"828","5000","52","1"
8244,"828","5000","52","1"
8245,"828","5000","52","1"
8246,"828","5000","52","1"
8247,"828","5000","52","1"
8248,"828","5000","52","1"
8249,"828","5000","52","1"
8250,"829","5000","53","1"
8251,"830","5000","54","1"
8252,"831","5000","55","1"
8253,"832","5000","56","1"
8254,"833","5000","57","1"
8255,"834","5000","58","1"
8256,"835","5000","59","1"
8257,"836","5000","60","1"
8258,"837","5000","61","1"
8259,"838","5000","62","1"
8260,"839","5000","63","1"
8261,"839","5000","63","1"
8262,"839","5000","63","1"
8263,"839","5000","63","1"
8264,"839","5000","63","1"
8265,"840","5000","64","1"
8266,"841","5000","65","1"
8267,"842","5000","66","1"
8268,"843","5000","67","1"
8269,"844","5000","68","1"
8270,"845","5000","69","1"
8271,"846","5000","70","1"
8272,"847","5000","71","1"
8273,"848","5000","72","1"
8274,"849","5000","73","1"
8275,"849","5000","73","1"
8276,"849","5000","73","1"
8277,"849","5000","73","1"
8278,"850","5000","74","1"
8279,"850","5000","74","1"
8280,"850","5000","74","1"
8281,"850","5000","74","1"
8282,"850","5000","74","1"
8283,"850","5000","74","1"
8284,"850","5000","74","1"
8285,"850","5000","74","1"
8286,"850","5000","74","1"
8287,"850","5000","74","1"
8288,"851","5000","75","1"
8289,"852","5000","76","1"
8290,"853","5000","77","1"
8291,"854","5000","78","1"
8292,"855","5000","79","1"
8293,"856","5000","80","1"
8294,"857","5000","81","1"
8295,"858","5000","82","1"
8296,"858","5000","82","1"
8297,"859","5000","83","1"
8298,"860","5000","84","1"
8299,"861","5000","85","1"
8300,"862","5000","86","1"
8301,"863","5000","87","1"
8302,"864","5000","88","1"
8303,"865","5000","89","1"
8304,"866","5000","90","1"
8305,"867","5000","91","1"
8306,"868","5000","92","1"
8307,"869","5000","93","1"
8308,"869","5000","93","1"
8309,"869","5000","93","1"
8310,"869","5000","93","1"
8311,"870","5000","94","1"
8312,"871","5000","95","1"
8313,"872","5000","96","1"
8314,"873","5000","97","1"
8315,"874","5000","98","1"
8316,"875","5000","99","1"
8317,"876","5000","100","1"
8318,"877","5000","101","1"
8319,"878","5000","102","1"
8320,"879","5000","103","1"
8321,"880","5000","104","1"
8322,"881","5000","105","1"
8323,"882","5000","106","1"
8324,"883","5000","107","1"
8325,"884","5000","108","1"
8326,"885","5000","109","1"
8327,"886","5000","110","1"
8328,"887","5000","111","1"
8329,"888","5000","112","1"
8330,"889","5000","113","1"
8331,"890","5000","114","1"
8332,"891","5000","115","1"
8333,"891","5000","115","1"
8334,"891","5000","115","1"
8335,"891","5000","115","1"
8336,"892","5000","116","1"
8337,"892","5000","116","1"
8338,"892","5000","116","1"
8339,"892","5000","116","1"
8340,"892","5000","116","1"
8341,"892","5000","116","1"
8342,"892","5000","116","1"
8343,"892","5000","116","1"
8344,"892","5000","116","1"
8345,"892","5000","116","1"
8346,"892","5000","116","1"
8347,"892","5000","116","1"
8348,"892","5000","116","1"
8349,"892","5000","116","1"
8350,"892","5000","116","1"
8351,"892","5000","116","1"
8352,"892","5000","116","1"
8353,"892","5000","116","1"
8354,"892","5000","116","1"
8355,"892","5000","116","1"
8356,"892","5000","116","1"
8357,"892","5000","116","1"
8358,"893","5000","117","1"
8359,"893","5000","117","1"
8360,"893","5000","117","1"
8361,"894","5000","118","1"
8362,"895","5000","119","1"
8363,"896","5000","120","1"
8364,"897","5000","121","1"
8365,"898","5000","122","1"
8366,"899","5000","123","1"
8367,"900","5000","124","1"
8368,"901","5000","125","1"
8369,"902","5000","126","1"
8370,"903","5000","127","1"
8371,"904","5000","128","1"
8372,"905","5000","129","1"
8373,"906","5000","130","1"
8374,"907","5000","131","1"
8375,"908","5000","132","1"
8376,"909","5000","133","1"
8377,"910","5000","134","1"
8378,"911","5000","135","1"
8379,"912","5000","136","1"
8380,"913","5000","137","1"
8381,"913","5000","137","1"
8382,"913","5000","137","1"
8383,"913","5000","137","1"
8384,"913","5000","137","1"
8385,"913","5000","137","1"
8386,"913","5000","137","1"
8387,"913","5000","137","1"
8388,"914","5000","138","1"
8389,"915","5000","139","1"
8390,"916","5000","140","1"
8391,"917","5000","141","1"
8392,"918","5000","142","1"
8393,"919","5000","143","1"
8394,"920","5000","144","1"
8395,"921","5000","145","1"
8396,"922","5000","146","1"
8397,"923","5000","147","1"
8398,"924","5000","148","1"
8399,"925","5000","149","1"
8400,"926","5000","150","1"
8401,"927","5000","151","1"
8402,"928","5000","152","1"
8403,"929","5000","153","1"
8404,"930","5000","154","1"
8405,"931","5000","155","1"
8406,"931","5000","155","1"
8407,"932","5000","156","1"
8408,"933","5000","157","1"
8409,"933","5000","157","1"
8410,"933","5000","157","1"
8411,"933","5000","157","1"
8412,"933","5000","157","1"
8413,"933","5000","157","1"
8414,"933","5000","157","1"
8415,"933","5000","157","1"
8416,"934","5000","158","1"
8417,"935","5000","159","1"
8418,"936","5000","160","1"
8419,"937","5000","161","1"
8420,"938","5000","162","1"
8421,"939","5000","163","1"
8422,"940","5000","164","1"
8423,"941","5000","165","1"
8424,"942","5000","166","1"
8425,"943","5000","167","1"
8426,"943","5000","167","1"
8427,"943","5000","167","1"
8428,"943","5000","167","1"
8429,"944","5000","168","1"
8430,"945","5000","169","1"
8431,"946","5000","170","1"
8432,"947","5000","171","1"
8433,"948","5000","172","1"
8434,"948","5000","172","1"
8435,"948","5000","172","1"
8436,"948","5000","172","1"
8437,"949","5000","173","1"
8438,"950","5000","174","1"
8439,"951","5000","175","1"
8440,"952","5000","176","1"
8441,"952","5000","176","1"
8442,"952","5000","176","1"
8443,"952","5000","176","1"
8444,"952","5000","176","1"
8445,"952","5000","176","1"
8446,"952","5000","176","1"
8447,"952","5000","176","1"
8448,"952","5000","176","1"
8449,"952","5000","176","1"
8450,"952","5000","176","1"
8451,"952","5000","176","1"
8452,"952","5000","176","1"
8453,"952","5000","176","1"
8454,"952","5000","176","1"
8455,"952","5000","176","1"
8456,"952","5000","176","1"
8457,"952","5000","176","1"
8458,"952","5000","176","1"
8459,"952","5000","176","1"
8460,"952","5000","176","1"
8461,"952","5000","176","1"
8462,"952","5000","176","1"
8463,"952","5000","176","1"
8464,"952","5000","176","1"
8465,"952","5000","176","1"
8466,"952","5000","176","1"
8467,"952","5000","176","1"
8468,"953","5000","177","1"
8469,"954","5000","178","1"
8470,"955","5000","179","1"
8471,"956","5000","180","1"
8472,"957","5000","181","1"
8473,"957","5000","181","1"
8474,"957","5000","181","1"
8475,"957","5000","181","1"
8476,"957","5000","181","1"
8477,"957","5000","181","1"
8478,"957","5000","181","1"
8479,"957","5000","181","1"
8480,"957","5000","181","1"
8481,"957","5000","181","1"
8482,"957","5000","181","1"
8483,"958","5000","182","1"
8484,"959","5000","183","1"
8485,"960","5000","184","1"
8486,"961","5000","185","1"
8487,"962","5000","186","1"
8488,"963","5000","0","1"
8489,"963","5000","0","1"
8490,"964","5000","1","1"
8491,"965","5000","2","1"
8492,"966","5000","3","1"
8493,"967","5000","4","1"
8494,"968","5000","5","1"
8495,"969","5000","6","1"
8496,"970","5000","7","1"
8497,"970","5000","7","1"
8498,"970","5000","7","1"
8499,"970","5000","7","1"
8500,"970","5000","7","1"
8501,"970","5000","7","1"
8502,"970","5000","7","1"
8503,"971","5000","8","1"
8504,"972","5000","9","1"
8505,"972","5000","9","1"
8506,"973","5000","10","1"
8507,"974","5000","11","1"
8508,"975","5000","12","1"
8509,"976","5000","13","1"
8510,"977","5000","14","1"
8511,"978","5000","15","1"
8512,"979","5000","16","1"
8513,"979","5000","16","1"
8514,"980","5000","17","1"
8515,"980","5000","17","1"
8516,"980","5000","17","1"
8517,"980","5000","17","1"
8518,"980","5000","17","1"
8519,"980","5000","17","1"
8520,"980","5000","17","1"
8521,"980","5000","17","1"
8522,"980","5000","17","1"
8523,"980","5000","17","1"
8524,"980","5000","17","1"
8525,"980","5000","17","1"
8526,"980","5000","17","1"
8527,"980","5000","17","1"
8528,"980","5000","17","1"
8529,"980","5000","17","1"
8530,"980","5000","17","1"
8531,"980","5000","17","1"
