System,Experiment,Shot ID,Sustainment Setpoint (kV),Graph (20913)
Pi 3,"pi3b (Pi3 spherical build)","18121","","1"
Pi 3,"pi3b (Pi3 spherical build)","18122","","1"
Pi 3,"pi3b (Pi3 spherical build)","18123","","1"
Pi 3,"pi3b (Pi3 spherical build)","18124","","1"
Pi 3,"pi3b (Pi3 spherical build)","18125","","1"
Pi 3,"pi3b (Pi3 spherical build)","18126","","1"
Pi 3,"pi3b (Pi3 spherical build)","18127","","1"
Pi 3,"pi3b (Pi3 spherical build)","18128","","1"
Pi 3,"pi3b (Pi3 spherical build)","18129","","1"
Pi 3,"pi3b (Pi3 spherical build)","18130","","1"
Pi 3,"pi3b (Pi3 spherical build)","18131","","1"
Pi 3,"pi3b (Pi3 spherical build)","18132","","1"
Pi 3,"pi3b (Pi3 spherical build)","18133","","1"
Pi 3,"pi3b (Pi3 spherical build)","18134","","1"
Pi 3,"pi3b (Pi3 spherical build)","18135","","1"
Pi 3,"pi3b (Pi3 spherical build)","18136","","1"
Pi 3,"pi3b (Pi3 spherical build)","18137","","1"
Pi 3,"pi3b (Pi3 spherical build)","18138","","1"
Pi 3,"pi3b (Pi3 spherical build)","18139","","1"
Pi 3,"pi3b (Pi3 spherical build)","18140","","1"
Pi 3,"pi3b (Pi3 spherical build)","18141","","1"
Pi 3,"pi3b (Pi3 spherical build)","18142","","1"
Pi 3,"pi3b (Pi3 spherical build)","18143","","1"
Pi 3,"pi3b (Pi3 spherical build)","18144","","1"
Pi 3,"pi3b (Pi3 spherical build)","18145","","1"
Pi 3,"pi3b (Pi3 spherical build)","18146","","1"
Pi 3,"pi3b (Pi3 spherical build)","18147","","1"
Pi 3,"pi3b (Pi3 spherical build)","18148","","1"
Pi 3,"pi3b (Pi3 spherical build)","18149","","1"
Pi 3,"pi3b (Pi3 spherical build)","18150","","1"
Pi 3,"pi3b (Pi3 spherical build)","18151","","1"
Pi 3,"pi3b (Pi3 spherical build)","18152","","1"
Pi 3,"pi3b (Pi3 spherical build)","18153","","1"
Pi 3,"pi3b (Pi3 spherical build)","18154","","1"
Pi 3,"pi3b (Pi3 spherical build)","18155","","1"
Pi 3,"pi3b (Pi3 spherical build)","18156","","1"
Pi 3,"pi3b (Pi3 spherical build)","18157","","1"
Pi 3,"pi3b (Pi3 spherical build)","18158","","1"
Pi 3,"pi3b (Pi3 spherical build)","18159","","1"
Pi 3,"pi3b (Pi3 spherical build)","18160","","1"
Pi 3,"pi3b (Pi3 spherical build)","18161","","1"
Pi 3,"pi3b (Pi3 spherical build)","18162","","1"
Pi 3,"pi3b (Pi3 spherical build)","18163","","1"
Pi 3,"pi3b (Pi3 spherical build)","18164","","1"
Pi 3,"pi3b (Pi3 spherical build)","18165","","1"
Pi 3,"pi3b (Pi3 spherical build)","18166","","1"
Pi 3,"pi3b (Pi3 spherical build)","18167","","1"
Pi 3,"pi3b (Pi3 spherical build)","18168","","1"
Pi 3,"pi3b (Pi3 spherical build)","18169","","1"
Pi 3,"pi3b (Pi3 spherical build)","18170","","1"
Pi 3,"pi3b (Pi3 spherical build)","18171","","1"
Pi 3,"pi3b (Pi3 spherical build)","18172","","1"
Pi 3,"pi3b (Pi3 spherical build)","18173","","1"
Pi 3,"pi3b (Pi3 spherical build)","18174","","1"
Pi 3,"pi3b (Pi3 spherical build)","18175","","1"
Pi 3,"pi3b (Pi3 spherical build)","18176","","1"
Pi 3,"pi3b (Pi3 spherical build)","18177","","1"
Pi 3,"pi3b (Pi3 spherical build)","18178","","1"
Pi 3,"pi3b (Pi3 spherical build)","18179","","1"
Pi 3,"pi3b (Pi3 spherical build)","18180","","1"
Pi 3,"pi3b (Pi3 spherical build)","18181","","1"
Pi 3,"pi3b (Pi3 spherical build)","18182","","1"
Pi 3,"pi3b (Pi3 spherical build)","18183","","1"
Pi 3,"pi3b (Pi3 spherical build)","18184","","1"
Pi 3,"pi3b (Pi3 spherical build)","18185","","1"
Pi 3,"pi3b (Pi3 spherical build)","18186","","1"
Pi 3,"pi3b (Pi3 spherical build)","18187","","1"
Pi 3,"pi3b (Pi3 spherical build)","18188","","1"
Pi 3,"pi3b (Pi3 spherical build)","18189","","1"
Pi 3,"pi3b (Pi3 spherical build)","18190","","1"
Pi 3,"pi3b (Pi3 spherical build)","18191","","1"
Pi 3,"pi3b (Pi3 spherical build)","18192","","1"
Pi 3,"pi3b (Pi3 spherical build)","18193","","1"
Pi 3,"pi3b (Pi3 spherical build)","18194","","1"
Pi 3,"pi3b (Pi3 spherical build)","18195","","1"
Pi 3,"pi3b (Pi3 spherical build)","18196","","1"
Pi 3,"pi3b (Pi3 spherical build)","18197","","1"
Pi 3,"pi3b (Pi3 spherical build)","18198","","1"
Pi 3,"pi3b (Pi3 spherical build)","18199","","1"
Pi 3,"pi3b (Pi3 spherical build)","18200","","1"
Pi 3,"pi3b (Pi3 spherical build)","18201","","1"
Pi 3,"pi3b (Pi3 spherical build)","18202","","1"
Pi 3,"pi3b (Pi3 spherical build)","18203","","1"
Pi 3,"pi3b (Pi3 spherical build)","18204","","1"
Pi 3,"pi3b (Pi3 spherical build)","18205","","1"
Pi 3,"pi3b (Pi3 spherical build)","18206","","1"
Pi 3,"pi3b (Pi3 spherical build)","18207","","1"
Pi 3,"pi3b (Pi3 spherical build)","18208","","1"
Pi 3,"pi3b (Pi3 spherical build)","18209","","1"
Pi 3,"pi3b (Pi3 spherical build)","18210","","1"
Pi 3,"pi3b (Pi3 spherical build)","18211","","1"
Pi 3,"pi3b (Pi3 spherical build)","18212","","1"
Pi 3,"pi3b (Pi3 spherical build)","18213","","1"
Pi 3,"pi3b (Pi3 spherical build)","18214","","1"
Pi 3,"pi3b (Pi3 spherical build)","18215","","1"
Pi 3,"pi3b (Pi3 spherical build)","18216","","1"
Pi 3,"pi3b (Pi3 spherical build)","18217","","1"
Pi 3,"pi3b (Pi3 spherical build)","18218","","1"
Pi 3,"pi3b (Pi3 spherical build)","18219","","1"
Pi 3,"pi3b (Pi3 spherical build)","18220","","1"
Pi 3,"pi3b (Pi3 spherical build)","18221","","1"
Pi 3,"pi3b (Pi3 spherical build)","18222","","1"
Pi 3,"pi3b (Pi3 spherical build)","18223","","1"
Pi 3,"pi3b (Pi3 spherical build)","18224","","1"
Pi 3,"pi3b (Pi3 spherical build)","18225","","1"
Pi 3,"pi3b (Pi3 spherical build)","18226","","1"
Pi 3,"pi3b (Pi3 spherical build)","18227","","1"
Pi 3,"pi3b (Pi3 spherical build)","18228","","1"
Pi 3,"pi3b (Pi3 spherical build)","18229","","1"
Pi 3,"pi3b (Pi3 spherical build)","18230","","1"
Pi 3,"pi3b (Pi3 spherical build)","18231","","1"
Pi 3,"pi3b (Pi3 spherical build)","18232","","1"
Pi 3,"pi3b (Pi3 spherical build)","18233","","1"
Pi 3,"pi3b (Pi3 spherical build)","18234","","1"
Pi 3,"pi3b (Pi3 spherical build)","18235","","1"
Pi 3,"pi3b (Pi3 spherical build)","18236","","1"
Pi 3,"pi3b (Pi3 spherical build)","18237","","1"
Pi 3,"pi3b (Pi3 spherical build)","18238","","1"
Pi 3,"pi3b (Pi3 spherical build)","18239","","1"
Pi 3,"pi3b (Pi3 spherical build)","18240","","1"
Pi 3,"pi3b (Pi3 spherical build)","18241","","1"
Pi 3,"pi3b (Pi3 spherical build)","18242","","1"
Pi 3,"pi3b (Pi3 spherical build)","18243","","1"
Pi 3,"pi3b (Pi3 spherical build)","18244","","1"
Pi 3,"pi3b (Pi3 spherical build)","18245","","1"
Pi 3,"pi3b (Pi3 spherical build)","18246","","1"
Pi 3,"pi3b (Pi3 spherical build)","18247","","1"
Pi 3,"pi3b (Pi3 spherical build)","18248","","1"
Pi 3,"pi3b (Pi3 spherical build)","18249","","1"
Pi 3,"pi3b (Pi3 spherical build)","18250","","1"
Pi 3,"pi3b (Pi3 spherical build)","18251","","1"
Pi 3,"pi3b (Pi3 spherical build)","18252","","1"
Pi 3,"pi3b (Pi3 spherical build)","18253","","1"
Pi 3,"pi3b (Pi3 spherical build)","18254","","1"
Pi 3,"pi3b (Pi3 spherical build)","18255","","1"
Pi 3,"pi3b (Pi3 spherical build)","18256","","1"
Pi 3,"pi3b (Pi3 spherical build)","18257","","1"
Pi 3,"pi3b (Pi3 spherical build)","18258","","1"
Pi 3,"pi3b (Pi3 spherical build)","18259","","1"
Pi 3,"pi3b (Pi3 spherical build)","18260","","1"
Pi 3,"pi3b (Pi3 spherical build)","18261","","1"
Pi 3,"pi3b (Pi3 spherical build)","18262","","1"
Pi 3,"pi3b (Pi3 spherical build)","18263","","1"
Pi 3,"pi3b (Pi3 spherical build)","18264","","1"
Pi 3,"pi3b (Pi3 spherical build)","18265","","1"
Pi 3,"pi3b (Pi3 spherical build)","18266","","1"
Pi 3,"pi3b (Pi3 spherical build)","18267","","1"
Pi 3,"pi3b (Pi3 spherical build)","18268","","1"
Pi 3,"pi3b (Pi3 spherical build)","18269","","1"
Pi 3,"pi3b (Pi3 spherical build)","18270","","1"
Pi 3,"pi3b (Pi3 spherical build)","18271","","1"
Pi 3,"pi3b (Pi3 spherical build)","18272","","1"
Pi 3,"pi3b (Pi3 spherical build)","18273","","1"
Pi 3,"pi3b (Pi3 spherical build)","18274","","1"
Pi 3,"pi3b (Pi3 spherical build)","18275","","1"
Pi 3,"pi3b (Pi3 spherical build)","18276","","1"
Pi 3,"pi3b (Pi3 spherical build)","18277","","1"
Pi 3,"pi3b (Pi3 spherical build)","18278","","1"
Pi 3,"pi3b (Pi3 spherical build)","18279","","1"
Pi 3,"pi3b (Pi3 spherical build)","18280","","1"
Pi 3,"pi3b (Pi3 spherical build)","18281","","1"
Pi 3,"pi3b (Pi3 spherical build)","18282","","1"
Pi 3,"pi3b (Pi3 spherical build)","18283","","1"
Pi 3,"pi3b (Pi3 spherical build)","18284","","1"
Pi 3,"pi3b (Pi3 spherical build)","18285","","1"
Pi 3,"pi3b (Pi3 spherical build)","18286","","1"
Pi 3,"pi3b (Pi3 spherical build)","18287","","1"
Pi 3,"pi3b (Pi3 spherical build)","18288","","1"
Pi 3,"pi3b (Pi3 spherical build)","18289","","1"
Pi 3,"pi3b (Pi3 spherical build)","18290","","1"
Pi 3,"pi3b (Pi3 spherical build)","18291","","1"
Pi 3,"pi3b (Pi3 spherical build)","18292","","1"
Pi 3,"pi3b (Pi3 spherical build)","18293","","1"
Pi 3,"pi3b (Pi3 spherical build)","18294","","1"
Pi 3,"pi3b (Pi3 spherical build)","18295","","1"
Pi 3,"pi3b (Pi3 spherical build)","18296","","1"
Pi 3,"pi3b (Pi3 spherical build)","18297","","1"
Pi 3,"pi3b (Pi3 spherical build)","18298","","1"
Pi 3,"pi3b (Pi3 spherical build)","18299","","1"
Pi 3,"pi3b (Pi3 spherical build)","18300","","1"
Pi 3,"pi3b (Pi3 spherical build)","18301","","1"
Pi 3,"pi3b (Pi3 spherical build)","18302","","1"
Pi 3,"pi3b (Pi3 spherical build)","18303","","1"
Pi 3,"pi3b (Pi3 spherical build)","18304","","1"
Pi 3,"pi3b (Pi3 spherical build)","18305","","1"
Pi 3,"pi3b (Pi3 spherical build)","18306","","1"
Pi 3,"pi3b (Pi3 spherical build)","18307","","1"
Pi 3,"pi3b (Pi3 spherical build)","18308","","1"
Pi 3,"pi3b (Pi3 spherical build)","18309","","1"
Pi 3,"pi3b (Pi3 spherical build)","18310","","1"
Pi 3,"pi3b (Pi3 spherical build)","18311","","1"
Pi 3,"pi3b (Pi3 spherical build)","18312","","1"
Pi 3,"pi3b (Pi3 spherical build)","18313","","1"
Pi 3,"pi3b (Pi3 spherical build)","18314","","1"
Pi 3,"pi3b (Pi3 spherical build)","18315","","1"
Pi 3,"pi3b (Pi3 spherical build)","18316","","1"
Pi 3,"pi3b (Pi3 spherical build)","18317","","1"
Pi 3,"pi3b (Pi3 spherical build)","18318","","1"
Pi 3,"pi3b (Pi3 spherical build)","18319","","1"
Pi 3,"pi3b (Pi3 spherical build)","18320","","1"
Pi 3,"pi3b (Pi3 spherical build)","18321","","1"
Pi 3,"pi3b (Pi3 spherical build)","18322","","1"
Pi 3,"pi3b (Pi3 spherical build)","18323","","1"
Pi 3,"pi3b (Pi3 spherical build)","18324","","1"
Pi 3,"pi3b (Pi3 spherical build)","18325","","1"
Pi 3,"pi3b (Pi3 spherical build)","18326","","1"
Pi 3,"pi3b (Pi3 spherical build)","18327","","1"
Pi 3,"pi3b (Pi3 spherical build)","18328","","1"
Pi 3,"pi3b (Pi3 spherical build)","18329","","1"
Pi 3,"pi3b (Pi3 spherical build)","18330","","1"
Pi 3,"pi3b (Pi3 spherical build)","18331","","1"
Pi 3,"pi3b (Pi3 spherical build)","18332","","1"
Pi 3,"pi3b (Pi3 spherical build)","18333","","1"
Pi 3,"pi3b (Pi3 spherical build)","18334","","1"
Pi 3,"pi3b (Pi3 spherical build)","18335","","1"
Pi 3,"pi3b (Pi3 spherical build)","18336","","1"
Pi 3,"pi3b (Pi3 spherical build)","18337","","1"
Pi 3,"pi3b (Pi3 spherical build)","18338","","1"
Pi 3,"pi3b (Pi3 spherical build)","18339","","1"
Pi 3,"pi3b (Pi3 spherical build)","18340","","1"
Pi 3,"pi3b (Pi3 spherical build)","18341","","1"
Pi 3,"pi3b (Pi3 spherical build)","18342","","1"
Pi 3,"pi3b (Pi3 spherical build)","18343","","1"
Pi 3,"pi3b (Pi3 spherical build)","18344","","1"
Pi 3,"pi3b (Pi3 spherical build)","18345","","1"
Pi 3,"pi3b (Pi3 spherical build)","18346","","1"
Pi 3,"pi3b (Pi3 spherical build)","18347","","1"
Pi 3,"pi3b (Pi3 spherical build)","18348","","1"
Pi 3,"pi3b (Pi3 spherical build)","18349","","1"
Pi 3,"pi3b (Pi3 spherical build)","18350","","1"
Pi 3,"pi3b (Pi3 spherical build)","18351","","1"
Pi 3,"pi3b (Pi3 spherical build)","18352","","1"
Pi 3,"pi3b (Pi3 spherical build)","18353","","1"
Pi 3,"pi3b (Pi3 spherical build)","18354","","1"
Pi 3,"pi3b (Pi3 spherical build)","18355","","1"
Pi 3,"pi3b (Pi3 spherical build)","18356","","1"
Pi 3,"pi3b (Pi3 spherical build)","18357","","1"
Pi 3,"pi3b (Pi3 spherical build)","18358","","1"
Pi 3,"pi3b (Pi3 spherical build)","18359","","1"
Pi 3,"pi3b (Pi3 spherical build)","18360","","1"
Pi 3,"pi3b (Pi3 spherical build)","18361","","1"
Pi 3,"pi3b (Pi3 spherical build)","18362","","1"
Pi 3,"pi3b (Pi3 spherical build)","18363","","1"
Pi 3,"pi3b (Pi3 spherical build)","18364","","1"
Pi 3,"pi3b (Pi3 spherical build)","18365","","1"
Pi 3,"pi3b (Pi3 spherical build)","18366","","1"
Pi 3,"pi3b (Pi3 spherical build)","18367","","1"
Pi 3,"pi3b (Pi3 spherical build)","18368","","1"
Pi 3,"pi3b (Pi3 spherical build)","18369","","1"
Pi 3,"pi3b (Pi3 spherical build)","18370","","1"
Pi 3,"pi3b (Pi3 spherical build)","18371","","1"
Pi 3,"pi3b (Pi3 spherical build)","18372","","1"
Pi 3,"pi3b (Pi3 spherical build)","18373","","1"
Pi 3,"pi3b (Pi3 spherical build)","18374","","1"
Pi 3,"pi3b (Pi3 spherical build)","18375","","1"
Pi 3,"pi3b (Pi3 spherical build)","18376","","1"
Pi 3,"pi3b (Pi3 spherical build)","18377","","1"
Pi 3,"pi3b (Pi3 spherical build)","18378","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18379","","1"
Pi 3,"pi3b (Pi3 spherical build)","18380","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18381","","1"
Pi 3,"pi3b (Pi3 spherical build)","18382","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18383","","1"
Pi 3,"pi3b (Pi3 spherical build)","18384","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18385","","1"
Pi 3,"pi3b (Pi3 spherical build)","18386","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18387","","1"
Pi 3,"pi3b (Pi3 spherical build)","18388","","1"
Pi 3,"pi3b (Pi3 spherical build)","18389","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18390","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18391","","1"
Pi 3,"pi3b (Pi3 spherical build)","18392","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18393","","1"
Pi 3,"pi3b (Pi3 spherical build)","18394","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18395","","1"
Pi 3,"pi3b (Pi3 spherical build)","18396","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18397","","1"
Pi 3,"pi3b (Pi3 spherical build)","18398","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18399","","1"
Pi 3,"pi3b (Pi3 spherical build)","18400","","1"
Pi 3,"pi3b (Pi3 spherical build)","18401","","1"
Pi 3,"pi3b (Pi3 spherical build)","18402","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18403","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18404","","1"
Pi 3,"pi3b (Pi3 spherical build)","18405","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18406","","1"
Pi 3,"pi3b (Pi3 spherical build)","18407","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18408","","1"
Pi 3,"pi3b (Pi3 spherical build)","18409","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18410","","1"
Pi 3,"pi3b (Pi3 spherical build)","18411","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18412","","1"
Pi 3,"pi3b (Pi3 spherical build)","18413","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18414","","1"
Pi 3,"pi3b (Pi3 spherical build)","18415","","1"
Pi 3,"pi3b (Pi3 spherical build)","18416","","1"
Pi 3,"pi3b (Pi3 spherical build)","18417","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18418","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18419","","1"
Pi 3,"pi3b (Pi3 spherical build)","18420","","1"
Pi 3,"pi3b (Pi3 spherical build)","18421","","1"
Pi 3,"pi3b (Pi3 spherical build)","18422","","1"
Pi 3,"pi3b (Pi3 spherical build)","18423","","1"
Pi 3,"pi3b (Pi3 spherical build)","18424","","1"
Pi 3,"pi3b (Pi3 spherical build)","18425","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18426","","1"
Pi 3,"pi3b (Pi3 spherical build)","18427","","1"
Pi 3,"pi3b (Pi3 spherical build)","18428","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18429","","1"
Pi 3,"pi3b (Pi3 spherical build)","18430","","1"
Pi 3,"pi3b (Pi3 spherical build)","18431","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18432","","1"
Pi 3,"pi3b (Pi3 spherical build)","18433","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18434","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18435","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18436","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18437","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18438","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18439","","1"
Pi 3,"pi3b (Pi3 spherical build)","18440","","1"
Pi 3,"pi3b (Pi3 spherical build)","18441","","1"
Pi 3,"pi3b (Pi3 spherical build)","18442","","1"
Pi 3,"pi3b (Pi3 spherical build)","18443","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18444","","1"
Pi 3,"pi3b (Pi3 spherical build)","18445","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18446","","1"
Pi 3,"pi3b (Pi3 spherical build)","18447","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18448","","1"
Pi 3,"pi3b (Pi3 spherical build)","18449","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18450","","1"
Pi 3,"pi3b (Pi3 spherical build)","18451","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18452","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18453","","1"
Pi 3,"pi3b (Pi3 spherical build)","18454","","1"
Pi 3,"pi3b (Pi3 spherical build)","18455","","1"
Pi 3,"pi3b (Pi3 spherical build)","18456","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18457","","1"
Pi 3,"pi3b (Pi3 spherical build)","18458","","1"
Pi 3,"pi3b (Pi3 spherical build)","18459","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18460","","1"
Pi 3,"pi3b (Pi3 spherical build)","18461","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18462","","1"
Pi 3,"pi3b (Pi3 spherical build)","18463","","1"
Pi 3,"pi3b (Pi3 spherical build)","18464","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18465","","1"
Pi 3,"pi3b (Pi3 spherical build)","18466","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18467","","1"
Pi 3,"pi3b (Pi3 spherical build)","18468","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18469","","1"
Pi 3,"pi3b (Pi3 spherical build)","18470","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18471","","1"
Pi 3,"pi3b (Pi3 spherical build)","18472","","1"
Pi 3,"pi3b (Pi3 spherical build)","18473","","1"
Pi 3,"pi3b (Pi3 spherical build)","18474","","1"
Pi 3,"pi3b (Pi3 spherical build)","18475","","1"
Pi 3,"pi3b (Pi3 spherical build)","18476","","1"
Pi 3,"pi3b (Pi3 spherical build)","18477","","1"
Pi 3,"pi3b (Pi3 spherical build)","18478","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18479","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18480","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18481","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18482","","1"
Pi 3,"pi3b (Pi3 spherical build)","18483","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18484","","1"
Pi 3,"pi3b (Pi3 spherical build)","18485","","1"
Pi 3,"pi3b (Pi3 spherical build)","18486","","1"
Pi 3,"pi3b (Pi3 spherical build)","18487","","1"
Pi 3,"pi3b (Pi3 spherical build)","18488","","1"
Pi 3,"pi3b (Pi3 spherical build)","18489","","1"
Pi 3,"pi3b (Pi3 spherical build)","18490","","1"
Pi 3,"pi3b (Pi3 spherical build)","18491","","1"
Pi 3,"pi3b (Pi3 spherical build)","18492","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18493","","1"
Pi 3,"pi3b (Pi3 spherical build)","18494","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18495","","1"
Pi 3,"pi3b (Pi3 spherical build)","18496","","1"
Pi 3,"pi3b (Pi3 spherical build)","18497","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18498","","1"
Pi 3,"pi3b (Pi3 spherical build)","18499","","1"
Pi 3,"pi3b (Pi3 spherical build)","18500","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18501","","1"
Pi 3,"pi3b (Pi3 spherical build)","18502","","1"
Pi 3,"pi3b (Pi3 spherical build)","18503","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18504","","1"
Pi 3,"pi3b (Pi3 spherical build)","18505","","1"
Pi 3,"pi3b (Pi3 spherical build)","18506","","1"
Pi 3,"pi3b (Pi3 spherical build)","18507","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18508","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18509","","1"
Pi 3,"pi3b (Pi3 spherical build)","18510","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18511","","1"
Pi 3,"pi3b (Pi3 spherical build)","18512","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18513","","1"
Pi 3,"pi3b (Pi3 spherical build)","18514","","1"
Pi 3,"pi3b (Pi3 spherical build)","18515","","1"
Pi 3,"pi3b (Pi3 spherical build)","18516","","1"
Pi 3,"pi3b (Pi3 spherical build)","18517","","1"
Pi 3,"pi3b (Pi3 spherical build)","18518","","1"
Pi 3,"pi3b (Pi3 spherical build)","18519","","1"
Pi 3,"pi3b (Pi3 spherical build)","18520","","1"
Pi 3,"pi3b (Pi3 spherical build)","18521","","1"
Pi 3,"pi3b (Pi3 spherical build)","18522","","1"
Pi 3,"pi3b (Pi3 spherical build)","18523","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18524","","1"
Pi 3,"pi3b (Pi3 spherical build)","18525","","1"
Pi 3,"pi3b (Pi3 spherical build)","18526","","1"
Pi 3,"pi3b (Pi3 spherical build)","18527","","1"
Pi 3,"pi3b (Pi3 spherical build)","18528","","1"
Pi 3,"pi3b (Pi3 spherical build)","18529","","1"
Pi 3,"pi3b (Pi3 spherical build)","18530","","1"
Pi 3,"pi3b (Pi3 spherical build)","18531","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18532","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18533","","1"
Pi 3,"pi3b (Pi3 spherical build)","18534","","1"
Pi 3,"pi3b (Pi3 spherical build)","18535","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18536","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18537","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18538","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18539","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18540","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18541","","1"
Pi 3,"pi3b (Pi3 spherical build)","18542","","1"
Pi 3,"pi3b (Pi3 spherical build)","18543","","1"
Pi 3,"pi3b (Pi3 spherical build)","18544","","1"
Pi 3,"pi3b (Pi3 spherical build)","18545","","1"
Pi 3,"pi3b (Pi3 spherical build)","18546","","1"
Pi 3,"pi3b (Pi3 spherical build)","18547","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18548","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18549","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18550","","1"
Pi 3,"pi3b (Pi3 spherical build)","18551","","1"
Pi 3,"pi3b (Pi3 spherical build)","18552","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18553","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18554","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18555","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18556","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18557","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18558","","1"
Pi 3,"pi3b (Pi3 spherical build)","18559","8.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18560","","1"
Pi 3,"pi3b (Pi3 spherical build)","18561","","1"
Pi 3,"pi3b (Pi3 spherical build)","18562","","1"
Pi 3,"pi3b (Pi3 spherical build)","18563","","1"
Pi 3,"pi3b (Pi3 spherical build)","18564","0.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18565","0.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18566","0.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18567","0.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18568","0.0","1"
Pi 3,"pi3b (Pi3 spherical build)","18569","","1"
Pi 3,"pi3b (Pi3 spherical build)","18570","","1"
